chromosom bin.start bin.end log.overAllSamples.mean
chr1 32650001 32700000 -0.00179932077233951
chr1 32700001 32750000 -0.0583531711878595
chr1 32750001 32800000 -0.0694239406490028
chr1 32800001 32850000 -0.0320178813989109
chr1 32850001 32900000 -0.0266809345182589
chr1 32900001 32950000 -0.0511315807710291
chr1 32950001 33000000 -0.0810616901548508
chr1 33000001 33050000 -0.0648665002476022
chr1 33050001 33100000 -0.114547841191677
chr1 33100001 33150000 -0.0723249532950413
chr1 33150001 33200000 -0.0748764257810508
chr1 33200001 33250000 -0.0641628411473394
chr1 33250001 33300000 -0.105597517379916
chr1 33300001 33350000 -0.0516979004761746
chr1 33350001 33400000 -0.087246496697472
chr1 33400001 33450000 -0.0423177812280873
chr1 33450001 33500000 -0.0247983266719039
chr1 33500001 33550000 -0.0806892265470453
chr1 33550001 33600000 0.0221283922933543
chr1 33600001 33650000 -0.0295311896848688
chr1 33650001 33700000 -0.0592962639802994
chr1 33700001 33750000 -0.0318959006102
chr1 33750001 33800000 -0.0300255566377917
chr1 33800001 33850000 -0.0473357849638853
chr1 33850001 33900000 -0.00843907431518993
chr1 33900001 33950000 -0.0572581280723884
chr1 33950001 34000000 -0.0574066852770889
chr1 34000001 34050000 0.00592622894938704
chr1 34050001 34100000 -0.0417066907921685
chr1 34100001 34150000 -0.0700286835746361
chr1 34150001 34200000 -0.0787809566322505
chr1 34200001 34250000 -0.014658655679705
chr1 34250001 34300000 -0.0285956901123611
chr1 34300001 34350000 -0.0421256641692589
chr1 34350001 34400000 0.00374924335828567
chr1 34400001 34450000 -0.0209159281799582
chr1 34450001 34500000 -0.0398372245167822
chr1 34500001 34550000 -0.0742482258497689
chr1 34550001 34600000 -0.000919653312639708
chr1 34600001 34650000 -0.074048615001577
chr1 34650001 34700000 -0.044488659993145
chr1 34700001 34750000 -0.0423767842698406
chr1 34750001 34800000 -0.0513395223205103
chr1 34800001 34850000 -0.0329138878798055
chr1 34850001 34900000 -0.0247998760527143
chr1 34900001 34950000 -0.0159996569148602
chr1 34950001 35000000 -0.031902961363331
chr1 35000001 35050000 -0.0953006102816857
chr1 35050001 35100000 -0.0489682269321768
chr1 35100001 35150000 -0.0298514502198193
chr1 35150001 35200000 -0.0599239321891885
chr1 35200001 35250000 -0.0531532844774106
chr1 35250001 35300000 -0.021637105561697
chr1 35300001 35350000 -0.0294856907568766
chr1 35350001 35400000 -0.119081673446881
chr1 35400001 35450000 -0.0805259980900592
chr1 35450001 35500000 -0.0427413614552339
chr1 35500001 35550000 -0.108263428413807
chr1 35550001 35600000 -0.0614578727878418
chr1 35600001 35650000 -0.0782959489869562
chr1 35650001 35700000 -0.0906666210658218
chr1 35700001 35750000 0.00333580415506958
chr1 35750001 35800000 -0.0700769238264229
chr1 35800001 35850000 -0.0279701092335603
chr1 35850001 35900000 0.0126413001963418
chr1 35900001 35950000 -0.0657238177372933
chr1 35950001 36000000 -0.066379686447646
chr1 36000001 36050000 -0.0539843735767697
chr1 36050001 36100000 -0.0329677111888948
chr1 36100001 36150000 -0.0447196223210173
chr1 36150001 36200000 -0.103377748392753
chr1 36200001 36250000 -0.0676176821459349
chr1 36250001 36300000 -0.104103750603641
chr1 36300001 36350000 -0.0120515036637432
chr1 36350001 36400000 -0.0424846666602491
chr1 36400001 36450000 -0.0218747722264604
chr1 36450001 36500000 -0.035363068493302
chr1 36500001 36550000 7.04868224553805e-05
chr1 36550001 36600000 -0.0311457739027665
chr1 36600001 36650000 -0.0319391953463273
chr1 36650001 36700000 -0.020458520389304
chr1 36700001 36750000 -0.0348471530871934
chr1 36750001 36800000 -0.0477083921353982
chr1 36800001 36850000 -0.0204627476992666
chr1 36850001 36900000 -0.0489530177648404
chr1 36900001 36950000 -0.0484812522926287
chr1 36950001 37000000 -0.0184010154446917
chr1 37000001 37050000 -0.0351732107870983
chr1 37050001 37100000 -0.0613717845537828
chr1 37100001 37150000 -0.00316678723335709
chr1 37150001 37200000 -0.0773746236562113
chr1 37200001 37250000 0.0040905617944524
chr1 37250001 37300000 -0.0253029065802033
chr1 37300001 37350000 -0.0117345965639354
chr1 37350001 37400000 -0.00941762669770215
chr1 37400001 37450000 -4.46522560531205e-05
chr1 37450001 37500000 -0.0306866858197953
chr1 37500001 37550000 0.02827946896221
chr1 37550001 37600000 -0.0127964533115159
chr1 37600001 37650000 -0.0411451277975666
chr1 37650001 37700000 -0.0308017044454974
chr1 37700001 37750000 -0.0465269486168385
chr1 37750001 37800000 -0.0616499190841018
chr1 37800001 37850000 -0.0517207822318791
chr1 37850001 37900000 -0.041675093612779
chr1 37900001 37950000 -0.0960314140412764
chr1 37950001 38000000 -0.0967573501992334
chr1 38000001 38050000 -0.0571537427140509
chr1 38050001 38100000 -0.00279828259118563
chr1 38100001 38150000 -0.0500246421644148
chr1 38150001 38200000 -0.0348992963439385
chr1 38200001 38250000 -0.0864151934749944
chr1 38250001 38300000 -0.075179271899544
chr1 38300001 38350000 -0.0586072188748944
chr1 38350001 38400000 -0.0801124494735691
chr1 38400001 38450000 -0.0661396942844536
chr1 38450001 38500000 -0.0532286472624014
chr1 38500001 38550000 -0.0346944597386075
chr1 38550001 38600000 -0.0574139499561319
chr1 38600001 38650000 -0.0763595664408829
chr1 38650001 38700000 -0.0216873521253283
chr1 38700001 38750000 -0.0125656275119238
chr1 38750001 38800000 -0.0277056243519941
chr1 38800001 38850000 -0.0403895108166661
chr1 38850001 38900000 0.0155319885691707
chr1 38900001 38950000 -0.044141385519626
chr1 38950001 39000000 -0.0284290968404276
chr1 39000001 39050000 -0.0338611872902757
chr1 39050001 39100000 -0.0251700865189097
chr1 39100001 39150000 -0.0697629327032325
chr1 39150001 39200000 -0.00686565171216137
chr1 39200001 39250000 -0.0720024823901684
chr1 39250001 39300000 -0.071912521856739
chr1 39300001 39350000 -0.0566257049042074
chr1 39350001 39400000 -0.0501221576033214
chr1 39400001 39450000 0.0120265120003569
chr1 39450001 39500000 -0.0979795032673437
chr1 39500001 39550000 -0.0477010856514665
chr1 39550001 39600000 -0.0742919110719965
chr1 39600001 39650000 -0.0108290425583463
chr1 39650001 39700000 -0.0230615884746916
chr1 39700001 39750000 -0.0299997260993581
chr1 39750001 39800000 -0.027915482142925
chr1 39800001 39850000 -0.0413939806368233
chr1 39850001 39900000 -0.0232438052665323
chr1 39900001 39950000 -0.0146384146384761
chr1 39950001 40000000 -0.0523067272259755
chr1 40000001 40050000 -0.0846795294439805
chr1 40050001 40100000 -0.0422645803747325
chr1 40100001 40150000 -0.0504989908390797
chr1 40150001 40200000 -0.0532169009999845
chr1 40200001 40250000 -0.0795429922824045
chr1 40250001 40300000 -0.0795043084293952
chr1 40300001 40350000 -0.068334829370754
chr1 40350001 40400000 -0.0076880218756155
chr1 40400001 40450000 -0.0513075031188308
chr1 40450001 40500000 -0.0243275290347553
chr1 40500001 40550000 -0.0361122882514466
chr1 40550001 40600000 -0.0564195370296988
chr1 40600001 40650000 -0.0590864605142412
chr1 40650001 40700000 -0.00211358461708306
chr1 40700001 40750000 -0.0536486802493521
chr1 40750001 40800000 -0.0339544172976967
chr1 40800001 40850000 -0.0116272425706312
chr1 40850001 40900000 -0.00238321709649667
chr1 40900001 40950000 -0.02059072464366
chr1 40950001 41000000 -0.0773759132311183
chr1 41000001 41050000 -0.083394189827746
chr1 41050001 41100000 -0.0463865338757921
chr1 41100001 41150000 -0.0410007655414827
chr1 41150001 41200000 -0.0171552998160251
chr1 41200001 41250000 0.00136079637181647
chr1 41250001 41300000 -0.045366525299656
chr1 41300001 41350000 -0.0238970235217016
chr1 41350001 41400000 -0.0531132347216272
chr1 41400001 41450000 -0.0648299192929167
chr1 41450001 41500000 -0.0783305899774309
chr1 41500001 41550000 -0.0650931583130617
chr1 41550001 41600000 -0.0350289207682204
chr1 41600001 41650000 -0.0633544116796997
chr1 41650001 41700000 -0.0152503407400776
chr1 41700001 41750000 -0.00683528690504329
chr1 41750001 41800000 -0.0561013143449853
chr1 41800001 41850000 -0.0406360765246701
chr1 41850001 41900000 0.00643252048295938
chr1 41900001 41950000 -0.0323359068865921
chr1 41950001 42000000 0.031413266256223
chr1 42000001 42050000 -0.0382533994228734
chr1 42050001 42100000 -0.0585202361757391
chr1 42100001 42150000 0.0216162447793048
chr1 42150001 42200000 0.071695370387982
chr1 42200001 42250000 0.0322006857509157
chr1 42250001 42300000 -0.0145364567016207
chr1 42300001 42350000 0.0353857917565053
chr1 42350001 42400000 0.026205504330383
chr1 42400001 42450000 -8.39836748277621e-05
chr1 42450001 42500000 -0.00106405508104562
chr1 42500001 42550000 -0.0525335099438355
chr1 42550001 42600000 -0.0268646877221035
chr1 42600001 42650000 -0.0924310187608171
chr1 42650001 42700000 -0.0379690734722399
chr1 42700001 42750000 -0.0790814129887453
chr1 42750001 42800000 -0.0519077546578569
chr1 42800001 42850000 -0.0254498784720134
chr1 42850001 42900000 -2.94714580776797e-06
chr1 42900001 42950000 -0.0144990935299331
chr1 42950001 43000000 -0.0596201425424529
chr1 43000001 43050000 -0.0344825466854303
chr1 43050001 43100000 -0.076457541472893
chr1 43100001 43150000 -0.0554853583036628
chr1 43150001 43200000 -0.0399791920066149
chr1 43200001 43250000 -0.0867650600288192
chr1 43250001 43300000 -0.015980835172943
chr1 43300001 43350000 -0.0515953498880656
chr1 43350001 43400000 0.0385400843196674
chr1 43400001 43450000 -0.00867238398676653
chr1 43450001 43500000 0.000287018298614164
chr1 43500001 43550000 -0.038042424921023
chr1 43550001 43600000 -0.0852829049782312
chr1 43600001 43650000 -0.0201425629327625
chr1 43650001 43700000 -0.0461273532824795
chr1 43700001 43750000 -0.0176902657135925
chr1 43750001 43800000 -0.0981386256093815
chr1 43800001 43850000 -0.0483799892004468
chr1 43850001 43900000 -0.0408136695485952
chr1 43900001 43950000 -0.0882400453504109
chr1 43950001 44000000 -0.0521844785881591
chr1 44000001 44050000 0.0108433611126557
chr1 44050001 44100000 -0.0351261579280586
chr1 44100001 44150000 -0.0555927396446284
chr1 44150001 44200000 -0.000528160521215702
chr1 44200001 44250000 -0.0434404078476128
chr1 44250001 44300000 -0.0056273879009123
chr1 44300001 44350000 -0.0383903481825638
chr1 44350001 44400000 -0.0755727554648837
chr1 44400001 44450000 0.0326042612027033
chr1 44450001 44500000 -0.0221553434600245
chr1 44500001 44550000 0.0197280609867461
chr1 44550001 44600000 -0.082872029448167
chr1 44600001 44650000 -0.0559861687612431
chr1 44650001 44700000 -0.0243800245058097
chr1 44700001 44750000 -0.0339749248825955
chr1 44750001 44800000 0.0117380431386721
chr1 44800001 44850000 -0.0175847248086648
chr1 44850001 44900000 -0.0607188156086154
chr1 44900001 44950000 0.0158214308056445
chr1 44950001 45000000 -0.0321813665889831
chr1 45000001 45050000 -0.0229325375166265
chr1 45050001 45100000 -0.0325216895119362
chr1 45100001 45150000 0.00864607678281191
chr1 45150001 45200000 -0.0949435747699694
chr1 45200001 45250000 -0.0507211093339338
chr1 45250001 45300000 -0.00334395324271297
chr1 45300001 45350000 -0.121506832629796
chr1 45350001 45400000 -0.0286985340441259
chr1 45400001 45450000 -0.0481151580409462
chr1 45450001 45500000 -0.0180684321861587
chr1 45500001 45550000 -0.075636340841608
chr1 45550001 45600000 -0.0430416677093223
chr1 45600001 45650000 -0.0557033082357651
chr1 45650001 45700000 -0.0541435842763598
chr1 45700001 45750000 -0.0345702833417546
chr1 45750001 45800000 -0.0424568835184005
chr1 45800001 45850000 -0.0728639176087393
chr1 45850001 45900000 -0.0886903784695169
chr1 45900001 45950000 -0.0846428831710343
chr1 45950001 46000000 -0.0622152006711598
chr1 46000001 46050000 -0.104852317544515
chr1 46050001 46100000 -0.0746778312844916
chr1 46100001 46150000 -0.0865370676968337
chr1 46150001 46200000 -0.0707637255493828
chr1 46200001 46250000 -0.0391023638215416
chr1 46250001 46300000 -0.109739262605155
chr1 46300001 46350000 -0.00310692296354457
chr1 46350001 46400000 -0.0241650114251921
chr1 46400001 46450000 -0.120816758886428
chr1 46450001 46500000 -0.0296325089324481
chr1 46500001 46550000 -0.0493750095469826
chr1 46550001 46600000 0.00652170736776959
chr1 46600001 46650000 -0.0483598654709535
chr1 46650001 46700000 -0.0412568824945762
chr1 46700001 46750000 -0.0612283182827847
chr1 46750001 46800000 -0.0893487541203012
chr1 46800001 46850000 -0.067934663744886
chr1 46850001 46900000 -0.057971171575851
chr1 46900001 46950000 -0.013890853189671
chr1 46950001 47000000 -0.0523465844777277
chr1 47000001 47050000 0.00456524708600976
chr1 47050001 47100000 -0.0193982804658127
chr1 47100001 47150000 0.00813967435157394
chr1 47150001 47200000 -0.0545986782131367
chr1 47200001 47250000 -0.0586379277538489
chr1 47250001 47300000 -0.088362364187928
chr1 47300001 47350000 -0.0195896888729635
chr1 47350001 47400000 -0.0671216185948885
chr1 47400001 47450000 -0.0240852426218414
chr1 47450001 47500000 -0.0568839490845049
chr1 47500001 47550000 -0.0669490973626693
chr1 47550001 47600000 -0.0931753127816381
chr1 47600001 47650000 -0.0517169682973763
chr1 47650001 47700000 -0.0624166229698687
chr1 47700001 47750000 -0.0381808863894299
chr1 47750001 47800000 -0.0544546770201283
chr1 47800001 47850000 -0.0456942114331412
chr1 47850001 47900000 -0.0640904477657701
chr1 47900001 47950000 -0.0536012402360953
chr1 47950001 48000000 -0.0447113212849364
chr1 48000001 48050000 0.00310194191338509
chr1 48050001 48100000 -0.0103445844806582
chr1 48100001 48150000 -0.00129210076904263
chr1 48150001 48200000 -0.0208679025864436
chr1 48200001 48250000 0.00213405055655117
chr1 48250001 48300000 -0.0100897943733813
chr1 48300001 48350000 0.00408389856116066
chr1 48350001 48400000 0.00524065815153047
chr1 48400001 48450000 0.0210042862430922
chr1 48450001 48500000 -0.0132875836179166
chr1 48500001 48550000 -0.0118318862999344
chr1 48550001 48600000 -0.0722056073497917
chr1 48600001 48650000 -0.0456172706314264
chr1 48650001 48700000 -0.0729930298990471
chr1 48700001 48750000 -0.0132793701802734
chr1 48750001 48800000 -0.00785984509528031
chr1 48800001 48850000 -0.0770808166690441
chr1 48850001 48900000 -0.0240257091073024
chr1 48900001 48950000 -0.0386801254632912
chr1 48950001 49000000 -0.0467822331825034
chr1 49000001 49050000 -0.0299292651150066
chr1 49050001 49100000 -0.0553211535057984
chr1 49100001 49150000 -0.0043253161300138
chr1 49150001 49200000 -0.00165530144124468
chr1 49200001 49250000 -0.0753331297614966
chr1 49250001 49300000 -0.0602643660856618
chr1 49300001 49350000 -0.0416846371377452
chr1 49350001 49400000 -0.0221264847679368
chr1 49400001 49450000 -0.0475412676087529
chr1 49450001 49500000 -0.0786036209430237
chr1 49500001 49550000 -0.0645409555652249
chr1 49550001 49600000 -0.0910425955021074
chr1 49600001 49650000 -0.050423871268248
chr1 49650001 49700000 -0.107461373634863
chr1 49700001 49750000 -0.0585778826081108
chr1 49750001 49800000 -0.0486561723634107
chr1 49800001 49850000 -0.0702412587996993
chr1 49850001 49900000 -0.0665231705091841
chr1 49900001 49950000 -0.0620005951533279
chr1 49950001 50000000 -0.0653544626126431
chr1 50000001 50050000 -0.0931702934350344
chr1 50050001 50100000 -0.0472108336582715
chr1 50100001 50150000 -0.0818619724314737
chr1 50150001 50200000 -0.0752561681600351
chr1 50200001 50250000 -0.0335059887304445
chr1 50250001 50300000 -0.029583127396137
chr1 50300001 50350000 -0.0407537466684645
chr1 50350001 50400000 -0.0325505698553145
chr1 50400001 50450000 -0.0521487399739871
chr1 50450001 50500000 -0.0632897687975408
chr1 50500001 50550000 -0.0475520213493796
chr1 50550001 50600000 -0.0397397723992881
chr1 50600001 50650000 -0.0462688210695379
chr1 50650001 50700000 -0.0681218229082962
chr1 50700001 50750000 -0.0874289352828086
chr1 50750001 50800000 -0.0514325564536409
chr1 50800001 50850000 -0.0965073011016424
chr1 50850001 50900000 -0.0767806813391237
chr1 50900001 50950000 -0.0303171601350472
chr1 50950001 51000000 -0.0641208393432085
chr1 51000001 51050000 -0.0187029080272659
chr1 51050001 51100000 -0.0576600663871672
chr1 51100001 51150000 -0.0539681151344095
chr1 51150001 51200000 -0.0469792923274409
chr1 51200001 51250000 -0.0701787014955747
chr1 51250001 51300000 -0.0606410580180289
chr1 51300001 51350000 -0.0260764777905846
chr1 51350001 51400000 -0.0655965432550489
chr1 51400001 51450000 -0.0844434716102627
chr1 51450001 51500000 -0.0826952274550606
chr1 51500001 51550000 -0.0566523747617074
chr1 51550001 51600000 -0.0213774626726896
chr1 51600001 51650000 -0.0416414684929649
chr1 51650001 51700000 -0.0719705156054073
chr1 51700001 51750000 -0.0113102086137904
chr1 51750001 51800000 -0.0624207356710658
chr1 51800001 51850000 -0.0463186351489627
chr1 51850001 51900000 -0.120020149940102
chr1 51900001 51950000 0.00427092892763386
chr1 51950001 52000000 -0.0842013762733634
chr1 52000001 52050000 -0.0244988091454046
chr1 52050001 52100000 0.00449064464173132
chr1 52100001 52150000 -0.0206289745202759
chr1 52150001 52200000 -0.0563320877879543
chr1 52200001 52250000 -0.0411511528415719
chr1 52250001 52300000 -0.0311362560057195
chr1 52300001 52350000 -0.0784694225503953
chr1 52350001 52400000 -0.104554901706324
chr1 52400001 52450000 -0.110111095951071
chr1 52450001 52500000 -0.126173436777904
chr1 52500001 52550000 -0.061923817222091
chr1 52550001 52600000 -0.0788666657845596
chr1 52600001 52650000 -0.0932891824681678
chr1 52650001 52700000 -0.0479251483480582
chr1 52700001 52750000 -0.0110864897187854
chr1 52750001 52800000 -0.0363115564655348
chr1 52800001 52850000 -0.108930215810771
chr1 52850001 52900000 -0.0465946561587651
chr1 52900001 52950000 -0.0502788725127869
chr1 52950001 53000000 -0.0112355806440076
chr1 53000001 53050000 -0.031680423883486
chr1 53050001 53100000 -0.0686511612077513
chr1 53100001 53150000 -0.0123807439063072
chr1 53150001 53200000 -0.014268782168989
chr1 53200001 53250000 -0.0710653677856687
chr1 53250001 53300000 -0.0453630342839121
chr1 53300001 53350000 -0.123778392262949
chr1 53350001 53400000 -0.0484077513798864
chr1 53400001 53450000 -0.0622021546244998
chr1 53450001 53500000 -0.0267189527357949
